FCLTY_ID,FCLTY_NM,LC_LA,LC_LO,CTPRVN_NM,SIGNGU_NM,LEGALDONG_CD,LEGALDONG_NM,ADSTRD_CD,ADSTRD_NM,RDNMADR_CD,RDNMADR_NM,SEARCH_MT,SEARCH_CO,RANK_CO,FILE_NM,BASE_DE
"KC594PO23N000000104","고창청보리밭축제","126.543619","35.37610584","전라북도","고창군","4579034028","공음면","4579034000","공음면","527904637891","전라북도 고창군 공음면 학원농장길 158-6","2024-01-01","930.0","52","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000105","고창해풍고추축제","126.5377985","35.46113146","전라북도","고창군","4579036021","해리면","4579036000","해리면","527904637840","전라북도 고창군 해리면 청해1길 15","2024-01-01","16.0","461","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000106","고흥 우주항공 축제","127.5181513","34.45357943","전라남도","고흥군","4677036023","봉래면","4677036000","봉래면","467703289032","전라남도 고흥군 봉래면 하반로 490","2024-01-01","90.0","215","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000107","곡성세계장미축제","127.3074651","35.2780945","전라남도","곡성군","4672031021","오곡면","4672031000","오곡면","467203287005","전라남도 곡성군 오곡면 기차마을로 232","2024-01-01","170.0","163","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000108","곰취축제","127.981517","38.1063244","강원도","양구군","4280025021","양구읍","4280025000","양구읍","518003232006","강원도 양구군 양구읍 박수근로 366-33","2024-01-01","30.0","350","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000109","공주 석장리 구석기축제","127.1875895","36.44795221","충청남도","공주시","4415012504","석장리동","4415059004","월송동",,"충청남도 공주시 금벽로 990","2024-01-01","18.0","438","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000110","공주 석장리 세계구석기축제","127.1875895","36.44795221","충청남도","공주시","4415012500","석장리동","4415059000","월송동","441503251008","충청남도 공주시 금벽로 990","2024-01-01","40.0","322","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000111","광양매화축제","127.6959675","34.94063056","전라남도","광양시","4623010600","중동","4623053000","중마동","462303285059","전라남도 광양시 시청로 33","2024-01-01","14220.0","14","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000112","광양숯불구이축제","127.5810489","34.9733415","전라남도","광양시","4623025023","광양읍","4623025000","광양읍","462304655072","전라남도 광양시 광양읍 남등길 6","2024-01-01","60.0","268","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000113","광양전어축제","127.7587907","34.97164706","전라남도","광양시","4623035021","진월면","4623035000","진월면","462304655157","전라남도 광양시 진월면 망덕길 265","2024-01-01","90.0","215","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000114","광주세계김치축제","126.8666047","35.109095","광주광역시","남구","2915511100","임암동","2915572000","송암동","291553161023","광주광역시 남구 김치로 60","2024-01-01","60.0","268","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000115","광주왕실도자기축제","127.3347877","37.35028421","경기도","광주시","4161025936","곤지암읍","4161025900","곤지암읍","416102012002","경기도 광주시 곤지암읍 경충대로 727","2024-01-01","70.0","250","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000116","광주프린지페스티벌","126.908602","35.1481359","광주광역시","남구","2915510200","구동","2915554500","사직동","291554283623","광주광역시 남구 천변좌로338번길 7","2024-01-01","80.0","231","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000117","괴산고추축제","127.7875348","36.81574779","충청북도","괴산군","4376025022","괴산읍","4376025000","괴산읍","437603246025","충청북도 괴산군 괴산읍 임꺽정로 90","2024-01-01","240.0","131","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000118","구로G페스티벌","126.872383","37.501473","서울특별시","구로구","1153010200","구로동","1153053000","구로제2동","115304148108","서울특별시 구로구 경인로53길 15","2024-01-01","90.0","215","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000119","군산시간여행축제","126.7125781","35.9907575","전라북도","군산시","4513012000","장미동","4513053000","월명동","521304604181","전라북도 군산시 내항1길 61","2024-01-01","210.0","140","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000120","군포철쭉축제","126.9403405","37.3472554","경기도","군포시","4141010100","당동","4141052000","군포2동","414103200021","경기도 군포시 용호1로 56","2024-01-01","210.0","140","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000121","굿모닝 양림","126.9114941","35.1416231","광주광역시","남구","2915510100","사동","2915551000","양림동","291554283345","광주광역시 남구 사직길 49-1","2024-01-01","18.0","438","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000122","금산인삼축제","127.5007304","36.1000256","충청남도","금산군","4471025021","금산읍","4471025000","금산읍","447103257042","충청남도 금산군 금산읍 인삼광장로 30","2024-01-01","1320.0","44","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000123","금호강 바람소리길 축제","128.6005355","35.90663896","대구광역시","북구","2723011100","산격동","2723062000","산격2동","272304235279","대구광역시 북구 연암로42길 61","2024-01-01","60.0","268","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000124","김광석노래부르기","128.616238","35.856117","대구광역시","수성구","2726010400","수성동2가","2726058000","수성2.3가동","272604238302","대구광역시 수성구 수성동2가 수성로72길 43","2024-01-01","49.0","318","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000125","김광석추모콘서트","128.606826","35.86143308","대구광역시","중구","2711015700","대봉동","2711068000","대봉1동","271102007002","대구광역시 중구 달구벌대로 2232-18","2024-01-01","80.0","231","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000126","김삿갓문화제","128.60173","37.079689","강원도","영월군","4275032527","김삿갓면","4275032500","김삿갓면","517503227004","강원도 영월군 김삿갓면 김삿갓로 216-22","2024-01-01","40.0","322","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000127","김유정추모제","127.717698","37.81831318","강원도","춘천시","4211033024","신동면","4211033000","신동면","511103218006","강원도 춘천시 신동면 김유정로 1430-14","2024-01-01","12.0","496","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000128","김천국제가족연극제","128.081077","36.125843","경상북도","김천시","4715011300","백옥동","4715059500","대곡동","471502306002","경상북도 김천시 영남대로 1321","2024-01-01","30.0","350","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000129","김해독서대전","128.872594","35.2435463","경상남도","김해시","4825010600","구산동","4825055000","북부동","482504805052","경상남도 김해시 가야의길 190","2024-01-01","25.0","406","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000130","김해분청도자기축제","128.745857","35.25149561","경상남도","김해시","4825033023","진례면","4825033000","진례면",,"경상남도 김해시 진례면 분청로 17","2024-01-01","100.0","204","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000131","낙동강유채꽃 축제","128.9845542","35.20984733","부산광역시","강서구","2644010100","대저1동","2644051000","대저1동","264403136003","부산광역시 강서구 공항로 1246","2024-01-01","30.0","350","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000132","남도음식문화큰잔치","126.7737305","34.61992371","전라남도","강진군","4681025027","강진읍","4681025000","강진읍",,"전라남도 강진군 강진읍 생태공원길 47","2024-01-01","80.0","231","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000133","노원탈축제","127.0630178","37.6562384","서울특별시","노원구","1135010500","상계동","1135064000","상계2동","113503110003","서울 노원구 상계로 69-1","2024-01-01","30.0","350","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000134","논산딸기축제","127.0819869","36.20922889","충청남도","논산시","4423010300","대교동","4423052000","부창동","442303255004","충청남도 논산시 강변로 370","2024-01-01","31690.0","6","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000135","단감축제","126.771304","35.252498","전라남도","장성군","4688032023","남면","4688032000","남면","468804697336","전라남도 장성군 남면 자풍길 26-4","2024-01-01","50.0","290","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000136","단기4351년 개천절 대제전","126.965851","37.576312","서울특별시","종로구","1111011500","사직동","1111053000","사직동","111104100137","서울특별시 종로구 사직로9길 15-25","2024-01-01","13.0","485","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000137","단종문화제","128.4683014","37.1860221","강원도","영월군","4275025021","영월읍 영흥리","4275025000","영월읍","517503227006","강원도 영월군 영월읍 단종로 24","2024-01-01","240.0","131","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000138","달마고도 걷기축제","126.5776828","34.3827629","전라남도","해남군","4682034034","송지면","4682034000","송지면","468204682187","전라남도 해남군 송지면 미황사길 164","2024-01-01","27.0","400","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000139","달맞이축제","127.981517","38.1063244","강원도","양구군","4280025021","양구읍","4280025000","양구읍","518003232006","강원도 양구군 양구읍 박수근로 366-33","2024-01-01","70.0","250","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000140","달배달맞이축제","128.5479825","35.7983798","대구광역시","달서구","2729011600","도원동","2729062800","도원동","272903147029","대구광역시 달서구 월곡로 5","2024-01-01","30.0","350","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000141","달성토성마을축제","128.5747396","35.8758308","대구광역시","서구","2717010200","비산동","2717056500","비산2.3동","271704229065","대구광역시 서구 국채보상로81길 43","2024-01-01","29.0","388","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000142","달집태우기","128.6730181","35.8712637","대구광역시","수성구","2726012500","고모동","2726068000","고산2동",,"대구광역시 수성구 팔현길 88-118","2024-01-01","2380.0","24","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000143","담양대나무축제","126.9881755","35.32121077","전라남도","담양군","4671025024","담양읍","4671025000","담양읍","467103286019","전라남도 담양군 담양읍 추성로 1371","2024-01-01","280.0","122","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000144","담양산타축제","126.9881755","35.32121077","전라남도","담양군","4671025024","담양읍","4671025000","담양읍","467103286019","전라남도 담양군 담양읍 추성로 1371","2024-01-01","470.0","87","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000145","당항포대첩축제","128.3920276","35.05322615","경상남도","고성군","4882040023","회화면","4882040000","회화면","488203342010","경상남도 고성군 회화면 당항만로 1116","2024-01-01","10.0","517","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000146","대관령눈꽃축제","128.704625","37.670709","강원도","평창군","4276038024","대관령면","4276038000","대관령면",,"강원도 평창군 대관령면 올림픽로 109","2024-01-01","89700.0","3","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000147","대구국제뮤지컬페스티벌","128.5959763","35.88368816","대구광역시","북구","2723010600","침산동","2723056000","침산2동","272303145054","대구광역시 북구 호암로 51","2024-01-01","430.0","92","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000148","대구국제오페라축제","128.5922335","35.8834639","대구광역시","북구","2723010200","칠성동2가","2723052600","칠성동","272303145054","대구광역시 북구 칠성동2가 호암로 15","2024-01-01","100.0","204","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000149","대구국제재즈축제","128.5906996","35.8579242","대구광역시","중구","2711015600","남산동","2711064000","남산1동","271102007001","대구광역시 중구 중앙대로 273","2024-01-01","14.0","478","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000150","대구스트리트 모터 페스티벌","128.588345","35.857551","대구광역시","중구","2711015600","남산동","2711064000","남산1동","271104223090","대구광역시 중구 명덕로35길 14","2024-01-01","30.0","350","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000151","대구약령시한방문화축제","128.5899105","35.86851768","대구광역시","중구","2711013700","남성로","2711057500","성내2동",,"대구광역시 중구 달구벌대로415길 49","2024-01-01","50.0","290","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000152","대구워터페스티벌","128.591765","35.874203","대구광역시","중구","2711015000","북성로1가","2711057500","성내2동","271103141008","대구광역시 중구 북성로1가 북성로 86-1","2024-01-01","23.0","409","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000153","대구치맥페스티벌","128.5616534","35.85074648","대구광역시","달서구","2729010200","두류동","2729055000","두류3동",,"대구광역시 달서구 공원순환로 7","2024-01-01","960.0","50","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000154","대구포크페스티벌","128.6248352","35.87142055","대구광역시","동구","2714010200","신천동","2714057000","신천3동","271403007004","대구광역시 동구 동대구로 461","2024-01-01","90.0","215","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
"KC594PO23N000000155","대금산진달래축제","128.6983169","34.9537992","경상남도","거제시","4831037027","연초면","4831037000","연초면","483103337015","경상남도 거제시 연초면 대금산로 490-84","2024-01-01","27.0","400","KC_594_WNTY_FSTV_TRND_MAP_2024","20241231"
